,price,speed,hd,ram,screen,cd,multi,premium,ads
634,1399,25,170,4,14,no,no,yes,176
635,1898,33,130,4,14,yes,no,yes,176
636,1725,33,170,4,14,no,no,yes,176
637,2595,50,250,8,15,no,no,yes,176
638,1499,25,170,4,14,no,no,yes,176
639,1990,33,214,4,15,no,no,yes,176
640,2595,50,340,8,14,no,no,yes,176
641,1395,25,80,4,15,no,no,yes,176
642,2675,33,250,8,17,no,no,yes,176
643,1899,25,120,4,14,no,no,no,176
644,2990,50,452,16,15,no,no,yes,176
645,1925,50,170,4,15,no,no,yes,176
646,4098,33,345,16,17,yes,no,yes,176
647,2895,50,452,16,14,no,no,yes,176
648,2495,66,340,8,14,no,no,yes,176
649,1995,33,212,8,15,no,no,yes,176
650,1595,33,170,4,15,no,no,yes,176
651,2195,25,340,8,14,no,no,yes,176
652,2399,50,320,8,14,no,no,yes,176
653,2390,33,340,8,15,no,no,yes,176
654,2690,50,340,8,14,no,no,yes,176
655,1690,33,107,2,15,no,no,yes,176
656,2398,33,245,8,14,yes,no,yes,176
657,2775,50,250,8,17,no,no,yes,176
658,1395,33,107,2,14,no,no,yes,176
659,2520,50,212,8,15,yes,no,yes,176
660,2125,50,250,8,15,no,no,yes,176
661,4398,66,345,16,17,yes,no,yes,176
662,2290,50,214,4,14,no,no,yes,176
663,2489,50,250,8,15,no,no,yes,176
664,2190,33,214,4,15,no,no,yes,176
665,2599,33,240,4,15,no,no,yes,176
666,3789,66,527,8,15,no,no,no,176
667,2699,33,345,16,15,no,no,yes,176
668,2799,50,240,4,15,no,no,yes,176
669,2499,50,170,4,14,no,no,yes,176
670,2049,33,450,4,14,no,no,yes,176
671,2575,66,250,8,15,no,no,yes,176
672,2999,66,345,16,15,no,no,yes,176
673,3495,66,500,8,14,no,no,yes,176
674,2995,66,340,16,15,yes,no,yes,176
675,2275,66,250,8,14,no,no,yes,176
676,2590,33,340,8,15,no,no,yes,176
677,2975,66,250,8,17,no,no,yes,176
678,1950,33,170,4,14,yes,no,yes,176
679,2599,50,450,8,14,no,no,yes,176
680,1695,50,107,2,14,no,no,yes,176
681,2455,33,250,8,17,no,no,yes,176
682,1495,33,170,4,14,no,no,yes,176
683,2290,25,340,8,15,no,no,yes,176
684,3720,66,500,8,14,yes,no,yes,176
685,1795,66,107,2,14,no,no,yes,176
686,2495,33,340,8,14,no,no,yes,176
687,3565,66,540,8,17,no,no,yes,176
688,2845,50,540,8,14,no,no,yes,176
689,2025,33,250,8,15,no,no,yes,176
690,3045,66,540,8,14,no,no,yes,176
691,2299,50,230,4,14,no,no,yes,176
692,2345,50,250,8,15,no,no,yes,176
693,2390,66,214,4,15,no,no,yes,176
694,2795,33,452,16,14,no,no,yes,176
695,1390,25,107,2,14,no,no,yes,176
696,1749,33,250,4,14,no,no,yes,176
697,2690,50,340,8,15,no,no,yes,176
698,1579,25,120,4,14,no,no,no,176
699,3098,33,345,16,15,yes,no,yes,176
700,1295,25,80,4,14,no,no,yes,176
701,1945,50,250,4,14,no,no,yes,176
702,2099,33,120,4,14,no,no,no,176
703,1999,33,245,8,14,no,no,yes,176
704,3090,66,452,16,15,no,no,yes,176
705,1890,25,214,4,15,no,no,yes,176
706,1895,33,214,4,14,no,no,yes,176
707,3398,66,345,16,15,yes,no,yes,176
708,1845,33,250,4,14,no,no,yes,176
709,1795,25,214,4,14,no,no,yes,176
710,2050,50,170,4,14,yes,no,yes,176
711,2495,25,452,16,14,no,no,yes,176
712,2375,50,250,8,15,no,no,yes,176
713,1690,33,107,2,15,no,no,yes,249
714,3299,50,450,8,15,no,no,yes,249
715,1995,66,107,2,14,no,no,yes,249
716,1495,25,107,2,14,no,no,yes,249
717,2999,66,345,16,15,no,no,yes,249
718,3599,33,345,16,17,no,no,yes,249
719,3295,66,545,8,14,no,no,yes,249
720,3999,66,450,8,17,no,no,yes,249
721,3025,33,1370,8,14,no,no,yes,249
722,1890,25,214,4,15,no,no,yes,249
723,2648,66,245,8,14,yes,no,yes,249
724,2295,66,214,4,14,no,no,yes,249
725,2199,66,340,4,14,no,no,yes,249
726,2090,66,107,2,14,no,no,yes,249
727,2075,33,250,8,15,no,no,yes,249
728,2744,33,452,16,14,no,no,yes,249
729,2425,33,545,8,14,no,no,yes,249
730,1749,33,230,4,14,no,no,yes,249
731,1899,33,230,4,14,no,no,yes,249
732,1520,25,170,4,14,yes,no,yes,249
733,1795,33,214,8,14,no,no,yes,249
734,1879,50,210,4,15,no,no,yes,249
735,1590,25,107,2,15,no,no,yes,249
736,1890,33,107,2,14,no,no,yes,249
737,1720,33,212,4,14,yes,no,yes,249
738,1845,33,250,8,15,no,no,yes,249
739,2495,25,452,16,14,no,no,yes,249
740,3099,66,450,16,15,yes,no,yes,249
741,2990,50,452,16,14,no,no,yes,249
742,2144,66,107,2,14,no,no,yes,249
743,1890,33,107,2,15,no,no,yes,249
744,1975,33,250,8,14,no,no,yes,249
745,1945,33,250,4,14,yes,yes,yes,249
746,4248,66,345,16,17,yes,no,yes,249
747,2244,25,340,8,14,no,no,yes,249
748,2044,33,107,2,14,no,no,yes,249
749,1690,33,107,2,14,no,no,yes,249
750,2844,66,340,8,14,no,no,yes,249
751,1749,33,170,4,14,no,no,yes,249
752,2395,33,340,8,17,no,no,yes,249
753,1890,25,214,4,14,no,no,yes,249
754,2694,25,452,16,14,yes,no,yes,249
755,2465,33,250,8,17,no,no,yes,249
756,1999,33,245,8,14,no,no,yes,249
757,1599,25,120,4,14,no,no,no,249
758,2745,66,250,8,17,no,no,yes,249
759,1595,33,107,2,14,no,no,yes,249
760,1999,33,120,4,14,no,no,no,249
761,1939,50,170,4,14,yes,yes,yes,249
762,1590,25,107,2,14,no,no,yes,249
763,1695,33,250,4,14,no,no,yes,249
764,3048,33,345,16,15,yes,no,yes,249
765,1599,25,170,4,14,no,no,yes,249
766,2144,50,107,2,14,no,no,yes,249
767,2744,25,452,16,14,no,no,yes,249
768,1399,25,170,4,14,no,no,yes,249
769,2015,66,210,4,14,yes,no,yes,249
770,2799,66,450,8,15,yes,no,yes,249
771,2095,25,340,8,14,no,no,yes,249
772,2544,66,214,4,14,no,no,yes,249
773,3948,33,345,16,17,yes,no,yes,249
774,2690,33,452,16,15,no,no,yes,249
775,2699,33,345,16,15,no,no,yes,249
776,2490,33,340,8,14,no,no,yes,249
777,2244,33,214,4,14,no,no,yes,249
778,1399,33,130,4,14,no,no,yes,249
779,2795,33,452,16,14,no,no,yes,249
780,3595,50,452,8,14,no,no,yes,249
781,2045,33,250,4,15,yes,yes,yes,249
782,2290,50,214,4,15,no,no,yes,249
783,3090,66,452,16,15,no,no,yes,249
784,2644,33,340,8,14,no,no,yes,249
785,2348,33,245,8,14,yes,no,yes,249
786,2120,33,212,8,14,yes,no,yes,249
787,2494,66,214,4,14,yes,no,yes,249
788,2394,33,340,8,14,yes,no,yes,249
789,1845,66,210,4,14,no,no,yes,249
790,3044,50,452,16,14,no,no,yes,249
791,2195,50,214,4,14,no,no,yes,249
792,2995,66,340,16,15,yes,no,yes,249
793,1829,33,170,4,14,yes,yes,yes,249
794,2845,66,340,8,17,yes,no,yes,249
795,1395,25,107,4,14,no,no,yes,249
796,3495,33,452,8,14,no,no,yes,249
797,2890,33,452,16,14,no,no,yes,249
798,2344,33,214,4,14,no,no,yes,249
799,2944,33,452,16,14,no,no,yes,249
800,2290,33,340,8,15,no,no,yes,249
801,2799,33,240,4,14,no,no,no,249
802,2895,50,452,16,14,no,no,yes,249
803,2599,50,230,4,14,yes,yes,yes,249
804,3499,66,450,8,17,no,no,yes,249
805,1509,50,130,4,14,no,no,yes,249
806,2399,50,340,8,14,yes,no,yes,249
807,2290,50,214,4,14,no,no,yes,249
808,2544,33,340,8,14,no,no,yes,249
809,2295,66,250,8,15,yes,no,yes,249
810,1579,25,120,4,14,no,no,no,249
811,2495,50,340,8,14,no,no,yes,249
812,1944,33,107,2,14,no,no,yes,249
813,1769,66,170,4,14,no,no,yes,249
814,3094,50,452,16,14,yes,no,yes,249
815,1849,33,170,4,14,no,no,yes,249
816,1744,25,107,2,14,no,no,yes,249
817,2744,50,340,8,14,no,no,yes,249
818,1848,33,130,4,14,yes,no,yes,249
819,1644,25,107,2,14,no,no,yes,249
820,2344,50,214,4,14,no,no,yes,249
821,2694,50,340,8,14,yes,no,yes,249
822,2495,66,340,8,14,yes,no,yes,249
823,2945,66,250,8,15,no,no,yes,249
824,2395,50,340,8,15,no,no,yes,249
825,2590,25,452,16,15,no,no,yes,249
826,1795,33,107,2,14,no,no,yes,249
827,1559,50,130,4,14,no,no,yes,249
828,2444,50,214,4,14,no,no,yes,249
829,1794,33,107,2,14,yes,no,yes,249
830,3348,66,345,16,15,yes,no,yes,249
831,2999,66,540,8,15,no,no,yes,249
832,2294,33,214,4,14,yes,no,yes,249
833,2095,33,214,4,14,no,no,yes,249
834,1995,33,212,8,15,no,no,yes,249
835,1769,33,210,4,15,no,no,yes,249
836,2059,66,170,4,14,yes,yes,yes,249
837,2990,50,452,16,15,no,no,yes,249
838,2290,33,340,8,14,no,no,yes,249
839,1299,33,130,4,14,no,no,yes,249
840,2399,50,250,8,15,no,no,yes,249
841,3789,66,527,8,15,no,no,no,249
842,2325,66,250,8,15,no,no,yes,249
843,3495,66,500,8,14,no,no,yes,249
844,2644,25,452,16,14,no,no,yes,249
845,2644,50,340,8,14,no,no,yes,249
846,1694,25,107,2,14,yes,no,yes,249
847,1990,33,214,4,14,no,no,yes,249
848,2225,66,250,4,14,yes,yes,yes,249
849,1295,25,170,4,14,no,no,yes,249
850,2144,33,214,4,14,no,no,yes,249
851,1499,25,170,4,14,no,no,yes,249
852,2294,25,340,8,14,yes,no,yes,249
853,3695,66,452,8,14,no,no,yes,249
854,2099,33,120,4,14,no,no,no,249
855,2794,33,452,16,14,yes,no,yes,249
856,2590,50,340,8,15,no,no,yes,249
857,1795,25,214,4,14,no,no,yes,249
858,1539,33,170,4,14,no,no,yes,249
859,2090,66,107,2,15,no,no,yes,249
860,2344,25,340,8,14,no,no,yes,249
861,2195,33,340,8,14,no,no,yes,249
862,1879,50,170,4,14,no,no,yes,249
863,1975,66,250,4,14,no,no,yes,249
864,2390,66,214,4,15,no,no,yes,249
865,3720,66,500,8,14,yes,no,yes,249
866,1895,50,107,2,14,no,no,yes,249
867,1999,66,210,4,15,no,no,yes,249
868,2595,66,340,8,14,no,no,yes,249
869,2620,50,340,8,15,yes,no,yes,249
870,2344,33,340,8,14,no,no,yes,249
871,1990,50,107,2,14,no,no,yes,249
872,2094,50,107,2,14,yes,no,yes,249
873,1945,33,340,8,15,no,no,yes,249
874,2190,33,214,4,15,no,no,yes,249
875,2299,66,120,4,14,no,no,no,249
876,2444,33,340,8,14,no,no,yes,249
877,2175,66,250,8,15,no,no,yes,249
878,2044,33,214,4,14,no,no,yes,249
879,2244,66,107,2,14,no,no,yes,249
880,2125,66,250,8,15,no,no,yes,249
881,2845,66,250,8,14,no,no,yes,249
882,3899,66,345,16,17,no,no,yes,249
883,1649,50,170,4,14,no,no,yes,249
884,2595,66,340,8,15,yes,no,yes,249
885,3144,66,452,16,14,no,no,yes,249
886,1999,33,230,4,14,no,no,yes,249
887,2899,50,240,4,14,no,no,no,249
888,3090,66,452,16,14,no,no,yes,249
889,2094,33,214,4,14,yes,no,yes,249
890,1895,33,214,4,14,no,no,yes,249
891,2999,66,450,8,15,no,no,yes,249
892,2994,33,452,16,14,yes,no,yes,249
893,1495,33,107,4,14,no,no,yes,249
894,1395,25,170,4,15,no,no,yes,249
895,2675,66,340,8,17,no,no,yes,249
896,2394,50,214,4,14,yes,no,yes,249
897,2590,25,452,16,14,no,no,yes,249
898,2690,33,452,16,14,no,no,yes,249
899,1990,33,214,4,15,no,no,yes,249
900,2190,25,340,8,15,no,no,yes,249
901,3895,66,1370,8,14,no,no,yes,249
902,2999,66,320,8,15,yes,yes,yes,249
903,2890,33,452,16,15,no,no,yes,249
904,1799,33,120,4,14,no,no,no,249
905,2794,66,340,8,14,yes,no,yes,249
906,1899,25,120,4,14,no,no,no,249
907,2190,33,214,4,14,no,no,yes,249
908,1399,25,170,4,14,no,no,yes,249
909,2844,33,452,16,14,no,no,yes,249
910,1559,33,170,4,14,no,no,yes,249
911,2995,66,452,16,14,no,no,yes,249
912,2325,66,250,4,15,yes,yes,yes,249
913,1599,66,130,4,14,no,no,yes,249
914,2299,66,245,8,14,no,no,yes,249
915,1865,33,250,4,14,yes,no,yes,249
916,1990,50,107,2,15,no,no,yes,249
917,1994,33,107,2,14,yes,no,yes,249
918,2109,33,120,4,14,no,no,no,249
919,1948,66,130,4,14,yes,no,yes,249
920,1575,33,210,4,14,no,no,yes,249
921,2690,66,340,8,14,no,no,yes,249
922,1449,25,120,4,14,no,no,no,249
923,2690,66,340,8,15,no,no,yes,249
924,1695,25,214,8,14,no,no,yes,249
925,2145,66,250,4,14,yes,no,yes,249
926,2044,25,214,4,14,no,no,yes,249
927,1895,33,250,8,15,no,no,yes,249
928,2015,33,250,8,15,yes,no,yes,249
929,2490,33,340,8,15,no,no,yes,249
930,1844,33,107,2,14,no,no,yes,249
931,1049,33,80,2,14,no,no,yes,249
932,2595,33,452,16,14,no,no,yes,249
933,2390,66,214,4,14,no,no,yes,249
934,1799,33,250,4,14,no,no,yes,249
935,1744,33,107,2,14,no,no,yes,249
936,2565,33,340,8,17,yes,no,yes,249
937,2744,66,340,8,14,no,no,yes,249
938,2799,50,320,8,15,no,no,yes,249
939,1994,25,214,4,14,yes,no,yes,249
940,1495,33,212,4,14,no,no,yes,249
941,2045,33,250,8,15,no,no,yes,249
942,3194,66,452,16,14,yes,no,yes,249
943,1499,33,130,4,14,no,no,yes,249
944,2194,66,107,2,14,yes,no,yes,249
945,3609,66,527,4,15,no,no,no,249
946,2190,25,340,8,14,no,no,yes,249
947,1745,33,210,4,14,yes,no,yes,249
948,2590,50,340,8,14,no,no,yes,249
949,1639,66,130,4,14,no,no,yes,249
950,2044,50,107,2,14,no,no,yes,249
951,3244,66,452,16,14,no,no,yes,249
952,3595,66,500,8,15,no,no,yes,249
953,1595,33,212,4,15,no,no,yes,249
954,2444,66,214,4,14,no,no,yes,249
955,3144,50,452,16,14,no,no,yes,249
956,2395,33,340,8,14,no,no,yes,249
957,1944,25,214,4,14,no,no,yes,249
958,2594,33,340,8,14,yes,no,yes,249
959,1895,33,212,8,14,no,no,yes,249
960,3044,33,452,16,14,no,no,yes,249
961,2225,66,340,8,15,no,no,yes,249
962,1495,33,212,4,14,no,no,yes,298
963,2799,50,320,8,15,no,no,yes,298
964,1544,25,107,2,14,no,no,yes,298
965,2344,33,426,8,14,no,no,yes,298
966,2794,33,540,16,14,yes,no,yes,298
967,1399,25,170,4,14,no,no,yes,298
968,2295,50,107,4,14,no,no,yes,298
969,2195,66,214,4,14,no,no,yes,298
970,2594,50,426,8,14,yes,no,yes,298
971,3299,50,450,8,15,no,no,yes,298
972,2194,25,426,8,14,yes,no,yes,298
973,3499,66,450,8,17,no,no,yes,298
974,2090,33,214,4,14,no,no,yes,298
975,2695,66,340,4,14,no,no,yes,298
976,2644,50,426,8,14,no,no,yes,298
977,1695,25,214,4,14,no,no,yes,298
978,2095,50,214,4,14,no,no,yes,298
979,1594,25,107,2,14,yes,no,yes,298
980,1845,66,210,4,14,no,no,yes,298
981,2044,50,107,2,14,no,no,yes,298
982,4295,33,1100,16,14,no,no,yes,298
983,2795,33,540,16,14,no,no,yes,298
984,2045,33,250,8,15,no,no,yes,298
985,2544,33,426,8,14,no,no,yes,298
986,2399,50,340,8,14,yes,no,yes,298
987,2225,66,250,4,14,yes,yes,yes,298
988,1470,25,214,4,14,no,no,yes,298
989,1575,33,210,4,14,no,no,yes,298
990,2394,66,214,4,14,yes,no,yes,298
991,1795,50,107,2,14,no,no,yes,298
992,1599,50,170,4,14,no,no,yes,298
993,1299,33,130,4,14,no,no,yes,298
994,4494,33,1100,16,14,yes,no,yes,298
995,2744,33,540,16,14,no,no,yes,298
996,2444,33,426,8,14,no,no,yes,298
997,2090,25,426,8,15,no,no,yes,298
998,2290,66,214,4,14,no,no,yes,298
999,2469,50,340,8,17,no,no,yes,298
1000,1495,33,107,4,14,no,no,yes,298
1001,1994,33,214,4,14,yes,no,yes,298
1002,1644,33,107,2,14,no,no,yes,298
1003,2325,66,250,8,15,no,no,yes,298
1004,3515,66,424,16,17,yes,no,yes,298
1005,1544,33,107,4,14,no,no,yes,298
1006,1579,25,120,4,14,no,no,no,298
1007,1509,50,130,4,14,no,no,yes,298
1008,2589,66,340,8,17,no,no,yes,298
1009,2090,25,426,8,14,no,no,yes,298
1010,2565,33,340,8,17,yes,no,yes,298
1011,2494,50,107,4,14,yes,no,yes,298
1012,1865,25,170,4,17,no,no,yes,298
1013,2175,66,250,8,15,no,no,yes,298
1014,2190,50,214,4,14,no,no,yes,298
1015,1444,25,107,4,14,no,no,yes,298
1016,2109,33,120,4,14,no,no,no,298
1017,2395,50,426,8,14,no,no,yes,298
1018,1790,33,107,2,15,no,no,yes,298
1019,1795,25,107,4,14,yes,yes,yes,298
1020,1695,33,250,4,14,no,no,yes,298
1021,3144,66,540,16,14,no,no,yes,298
1022,1999,33,230,4,14,no,no,yes,298
1023,2494,33,426,8,14,yes,no,yes,298
1024,1894,25,214,4,14,yes,no,yes,298
1025,2894,66,340,4,14,yes,no,yes,298
1026,2399,50,250,8,15,no,no,yes,298
1027,1590,33,107,2,15,no,no,yes,298
1028,1799,33,120,4,14,no,no,no,298
1029,1999,33,245,8,14,no,no,yes,298
1030,3094,50,540,16,14,yes,no,yes,298
1031,2899,50,240,4,14,no,no,no,298
1032,1879,50,170,4,14,no,no,yes,298
1033,2744,25,540,16,14,no,no,yes,298
1034,2495,33,340,4,14,no,no,yes,298
1035,2594,66,107,4,14,yes,no,yes,298
1036,2845,66,340,8,17,yes,no,yes,298
1037,1799,33,170,4,14,yes,yes,yes,298
1038,2999,66,540,8,15,no,no,yes,298
1039,3495,50,452,8,14,no,no,yes,298
1040,3295,66,545,8,14,no,no,yes,298
1041,3099,66,450,16,15,yes,no,yes,298
1042,1890,50,107,2,14,no,no,yes,298
1043,4594,50,1100,16,14,yes,no,yes,298
1044,1819,50,210,4,15,no,no,yes,298
1045,1590,33,107,2,14,no,no,yes,298
1046,1899,25,120,4,14,no,no,no,298
1047,2090,33,214,4,15,no,no,yes,298
1048,3395,33,452,8,14,no,no,yes,298
1049,3025,33,1370,8,14,no,no,yes,298
1050,1795,33,214,4,14,no,no,yes,298
1051,2590,25,540,16,14,no,no,yes,298
1052,2295,66,250,8,15,yes,no,yes,298
1053,1999,33,120,4,14,no,no,no,298
1054,1945,33,250,4,14,yes,yes,yes,298
1055,1844,25,214,4,14,no,no,yes,298
1056,2845,66,250,8,14,no,no,yes,298
1057,1599,25,120,4,14,no,no,no,298
1058,1890,33,214,4,14,no,no,yes,298
1059,1295,25,170,4,14,no,no,yes,298
1060,2844,33,540,16,14,no,no,yes,298
1061,1944,33,214,4,14,no,no,yes,298
1062,1849,33,170,4,14,no,no,yes,298
1063,1994,33,214,8,14,yes,no,yes,298
1064,2045,33,250,4,15,yes,yes,yes,298
1065,2390,33,426,8,15,no,no,yes,298
1066,1995,33,340,8,14,no,no,yes,298
1067,1490,25,107,2,15,no,no,yes,298
1068,3599,33,345,16,17,no,no,yes,298
1069,2344,50,214,4,14,no,no,yes,298
1070,2644,66,426,8,14,no,no,yes,298
1071,2544,50,426,8,14,no,no,yes,298
1072,1990,66,107,2,15,no,no,yes,298
1073,1695,25,214,8,14,no,no,yes,298
1074,2195,33,214,8,14,yes,yes,yes,298
1075,2190,50,214,4,15,no,no,yes,298
1076,2994,33,540,16,14,yes,no,yes,298
1077,1544,50,130,4,14,no,no,yes,298
1078,2890,33,540,16,15,no,no,yes,298
1079,2995,66,424,16,15,yes,no,yes,298
1080,2294,50,214,4,14,yes,no,yes,298
1081,1559,33,170,4,14,no,no,yes,298
1082,3789,66,527,8,15,no,no,no,298
1083,1895,33,107,4,14,yes,yes,yes,298
1084,1919,50,170,4,14,yes,yes,yes,298
1085,2144,25,426,8,14,no,no,yes,298
1086,2295,33,426,8,14,no,no,yes,298
1087,2595,50,340,4,14,no,no,yes,298
1088,2648,66,245,8,14,yes,no,yes,298
1089,2590,66,426,8,15,no,no,yes,298
1090,1049,33,80,2,14,no,no,yes,298
1091,3495,66,500,16,14,no,no,yes,298
1092,1667,33,107,8,14,no,no,yes,298
1093,1744,33,107,2,14,no,no,yes,298
1094,2244,33,426,8,14,no,no,yes,298
1095,2295,50,340,8,15,no,no,yes,298
1096,1490,25,107,2,14,no,no,yes,298
1097,2595,33,540,16,14,no,no,yes,298
1098,2144,66,107,2,14,no,no,yes,298
1099,4495,66,1100,16,14,no,no,yes,298
1100,2444,66,214,4,14,no,no,yes,298
1101,2325,66,250,4,15,yes,yes,yes,298
1102,3895,66,1370,8,14,no,no,yes,298
1103,1975,33,250,8,14,no,no,yes,298
1104,1895,66,107,2,14,no,no,yes,298
1105,2299,66,245,8,14,no,no,yes,298
1106,2344,66,214,4,14,no,no,yes,298
1107,2999,66,320,8,15,yes,yes,yes,298
1108,2170,33,340,8,14,yes,no,yes,298
1109,2190,33,426,8,15,no,no,yes,298
1110,2834,66,426,8,15,no,no,yes,298
1111,1944,25,214,4,14,no,no,yes,298
1112,1894,33,107,2,14,yes,no,yes,298
1113,2099,33,120,4,14,no,no,no,298
1114,2225,66,340,8,15,no,no,yes,298
1115,2299,66,120,4,14,no,no,no,298
1116,2095,25,214,8,14,yes,yes,yes,298
1117,2644,25,540,16,14,no,no,yes,298
1118,3594,33,452,8,14,yes,no,yes,298
1119,2995,66,540,16,14,no,no,yes,298
1120,2244,33,214,4,14,no,no,yes,298
1121,2990,50,540,16,15,no,no,yes,298
1122,1939,66,210,4,15,no,no,yes,298
1123,4694,66,1100,16,14,yes,no,yes,298
1124,2039,66,170,4,14,yes,yes,yes,298
1125,1495,33,107,2,14,no,no,yes,298
1126,3334,66,540,16,15,no,no,yes,298
1127,3794,66,452,8,14,yes,no,yes,298
1128,2999,66,345,16,15,no,no,yes,298
1129,2094,66,107,2,14,yes,no,yes,298
1130,2694,25,540,16,14,yes,no,yes,298
1131,1395,25,170,4,15,no,no,yes,298
1132,1948,66,130,4,14,yes,no,yes,298
1133,3694,50,452,8,14,yes,no,yes,298
1134,1567,25,107,8,14,no,no,yes,298
1135,2125,66,250,8,15,no,no,yes,298
1136,2745,66,250,8,17,no,no,yes,298
1137,1944,33,107,2,14,no,no,yes,298
1138,1499,33,130,4,14,no,no,yes,298
1139,2999,66,450,8,15,no,no,yes,298
1140,1594,25,107,4,14,yes,no,yes,298
1141,1995,25,426,8,14,no,no,yes,298
1142,2095,33,212,4,17,no,no,yes,298
1143,2815,50,340,8,17,no,no,yes,298
1144,2495,66,426,8,14,no,no,yes,298
1145,3999,66,450,8,17,no,no,yes,298
1146,2690,33,540,16,15,no,no,yes,298
1147,3144,50,540,16,14,no,no,yes,298
1148,1449,25,120,4,14,no,no,no,298
1149,1994,50,107,2,14,yes,no,yes,298
1150,2495,25,540,16,14,no,no,yes,298
1151,3670,66,500,16,14,yes,no,yes,298
1152,2794,50,340,4,14,yes,no,yes,298
1153,1729,66,170,4,14,no,no,yes,298
1154,2690,33,540,16,14,no,no,yes,298
1155,4095,66,500,16,17,no,no,yes,298
1156,2590,25,540,16,15,no,no,yes,298
1157,2244,25,426,8,14,no,no,yes,298
1158,1799,33,250,4,14,no,no,yes,298
1159,2595,33,340,8,17,no,no,yes,298
1160,1599,66,130,4,14,no,no,yes,298
1161,2390,33,426,8,14,no,no,yes,298
1162,2675,66,340,8,17,no,no,yes,298
1163,2890,33,540,16,14,no,no,yes,298
1164,3090,66,540,16,15,no,no,yes,298
1165,1975,66,250,4,14,no,no,yes,298
1166,2944,33,540,16,14,no,no,yes,298
1167,1990,66,107,2,14,no,no,yes,298
1168,1895,33,250,8,15,no,no,yes,298
1169,2145,66,250,4,14,yes,no,yes,298
1170,2694,33,340,4,14,yes,no,yes,298
1171,1844,33,107,2,14,no,no,yes,298
1172,2990,50,540,16,14,no,no,yes,298
1173,2590,66,426,8,14,no,no,yes,298
1174,2015,66,210,4,14,yes,no,yes,298
1175,1694,33,107,2,14,yes,no,yes,298
1176,2395,33,212,8,17,no,no,yes,298
1177,4395,50,1100,16,14,no,no,yes,298
1178,3244,66,540,16,14,no,no,yes,298
1179,2945,66,250,8,15,no,no,yes,298
1180,2199,66,340,4,14,no,no,yes,298
1181,1890,50,107,2,15,no,no,yes,298
1182,2294,33,426,8,14,yes,no,yes,298
1183,1745,33,210,4,14,yes,no,yes,298
1184,2395,33,340,8,17,no,no,yes,298
1185,2395,66,107,4,14,no,no,yes,298
1186,1570,33,214,4,14,no,no,yes,298
1187,2699,33,345,16,15,no,no,yes,298
1188,1895,33,212,8,15,no,no,yes,298
1189,1709,33,210,4,15,no,no,yes,298
1190,2194,33,214,4,14,yes,no,yes,298
1191,1395,25,107,4,14,no,no,yes,298
1192,1639,66,130,4,14,no,no,yes,298
1193,2095,33,426,8,14,no,no,yes,298
1194,2195,33,107,4,14,no,no,yes,298
1195,1790,25,214,4,14,no,no,yes,298
1196,3044,33,540,16,14,no,no,yes,298
1197,2599,50,230,4,14,yes,yes,yes,298
1198,1890,33,214,4,15,no,no,yes,298
1199,2490,50,426,8,15,no,no,yes,298
1200,1749,33,230,4,14,no,no,yes,298
1201,1499,33,170,4,14,no,no,yes,298
1202,3899,66,345,16,17,no,no,yes,298
1203,2470,50,340,8,15,yes,no,yes,298
1204,3948,33,345,16,17,yes,no,yes,298
1205,1499,25,170,4,14,no,no,yes,298
1206,1894,25,214,8,14,yes,no,yes,298
1207,4248,66,345,16,17,yes,no,yes,298
1208,3048,33,345,16,15,yes,no,yes,298
1209,2044,33,214,4,14,no,no,yes,298
1210,3595,66,500,16,15,no,no,yes,298
1211,1644,25,107,2,14,no,no,yes,298
1212,1865,33,250,4,14,yes,no,yes,298
1213,1795,33,212,8,14,no,no,yes,298
1214,2095,33,340,8,15,no,no,yes,298
1215,2694,66,426,8,14,yes,no,yes,298
1216,1899,33,230,4,14,no,no,yes,298
1217,2425,33,545,8,14,no,no,yes,298
1218,2799,66,450,8,15,yes,no,yes,298
1219,1795,33,214,8,14,no,no,yes,298
1220,2015,33,250,8,15,yes,no,yes,298
1221,2895,50,540,16,14,no,no,yes,298
1222,1790,25,214,4,15,no,no,yes,298
1223,1694,33,107,4,14,yes,no,yes,298
1224,1728,25,120,4,14,no,no,yes,298
1225,3609,66,527,4,15,no,no,no,298
1226,2490,50,426,8,14,no,no,yes,298
1227,2075,33,250,8,15,no,no,yes,298
1228,2290,66,214,4,15,no,no,yes,298
1229,2799,33,240,4,14,no,no,no,298
1230,2465,33,250,8,17,no,no,yes,298
1231,1790,33,107,2,14,no,no,yes,298
1232,3348,66,345,16,15,yes,no,yes,298
1233,1399,33,130,4,14,no,no,yes,298
1234,1399,25,170,4,14,no,no,yes,298
1235,2044,66,107,2,14,no,no,yes,298
1236,3044,50,540,16,14,no,no,yes,298
1237,1595,33,212,4,15,no,no,yes,298
1238,1395,25,107,2,14,no,no,yes,298
1239,2348,33,245,8,14,yes,no,yes,298
1240,1845,33,250,8,15,no,no,yes,298
1241,2394,33,107,4,14,yes,no,yes,298
1242,1995,33,214,4,14,no,no,yes,298
1243,1945,33,340,8,15,no,no,yes,298
1244,1670,33,212,4,14,yes,no,yes,298
1245,1470,25,170,4,14,yes,no,yes,298
1246,1970,33,212,8,14,yes,no,yes,298
1247,3595,66,452,8,14,no,no,yes,298
1248,2244,50,214,4,14,no,no,yes,298
1249,1599,25,170,4,14,no,no,yes,298
1250,3090,66,540,16,14,no,no,yes,298
